_id;gml_id;aasqa;date_maj;partition_field;etat;lib_zone;lib_pol;date_ech;date_dif;code_zone;code_pol
65dff5681c41b960f8a83a56;7685447;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;SO2;29/02/2024;27/02/2024;2006;1
65dff5681c41b960f8a83a57;7685468;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;PM2.5;29/02/2024;27/02/2024;2006;6001
65dff5681c41b960f8a83a58;7685508;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;O3;29/02/2024;27/02/2024;2006;7
65dff5681c41b960f8a83a59;7685513;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;PM2.5;29/02/2024;28/02/2024;2006;6001
65dff5681c41b960f8a83a5a;7685519;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;O3;29/02/2024;28/02/2024;2006;7
65dff5681c41b960f8a83a5b;7685569;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;SO2;29/02/2024;28/02/2024;2006;1
65dff5681c41b960f8a83a5c;7685596;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;PM10;01/03/2024;29/02/2024;2006;5
65dff5681c41b960f8a83a5d;7685603;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;PM2.5;01/03/2024;29/02/2024;2006;6001
65dff5681c41b960f8a83a5e;7685612;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;SO2;01/03/2024;29/02/2024;2006;1
65dff5681c41b960f8a83a5f;7685658;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;O3;01/03/2024;29/02/2024;2006;7
65dff5681c41b960f8a83a60;7685668;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ain;NO2;01/03/2024;29/02/2024;2006;8
65dff5821c41b960f8a83a61;7685167;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM2.5;27/02/2024;26/02/2024;2007;6001
65dff5821c41b960f8a83a62;7685170;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;NO2;27/02/2024;26/02/2024;2007;8
65dff5821c41b960f8a83a63;7685179;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;O3;27/02/2024;26/02/2024;2007;7
65dff5821c41b960f8a83a64;7685190;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM10;27/02/2024;26/02/2024;2007;5
65dff5821c41b960f8a83a65;7685244;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;SO2;27/02/2024;26/02/2024;2007;1
65dff5821c41b960f8a83a66;7685278;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;O3;28/02/2024;27/02/2024;2007;7
65dff5821c41b960f8a83a67;7685284;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;SO2;28/02/2024;27/02/2024;2007;1
65dff5821c41b960f8a83a68;7685328;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM10;28/02/2024;27/02/2024;2007;5
65dff5821c41b960f8a83a69;7685334;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;NO2;28/02/2024;27/02/2024;2007;8
65dff5821c41b960f8a83a6a;7685337;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM2.5;28/02/2024;27/02/2024;2007;6001
65dff5821c41b960f8a83a6b;7685389;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;SO2;29/02/2024;27/02/2024;2007;1
65dff5821c41b960f8a83a6c;7685408;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM2.5;29/02/2024;27/02/2024;2007;6001
65dff5821c41b960f8a83a6d;7685415;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM10;29/02/2024;28/02/2024;2007;5
65dff5821c41b960f8a83a6e;7685439;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;NO2;29/02/2024;27/02/2024;2007;8
65dff5821c41b960f8a83a6f;7685441;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;SO2;29/02/2024;28/02/2024;2007;1
65dff5821c41b960f8a83a70;7685512;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;NO2;29/02/2024;28/02/2024;2007;8
65dff5821c41b960f8a83a71;7685530;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;O3;29/02/2024;27/02/2024;2007;7
65dff5821c41b960f8a83a72;7685539;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;O3;29/02/2024;28/02/2024;2007;7
65dff5821c41b960f8a83a73;7685564;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM10;29/02/2024;27/02/2024;2007;5
65dff5821c41b960f8a83a74;7685575;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM2.5;29/02/2024;28/02/2024;2007;6001
65dff5821c41b960f8a83a75;7685607;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;SO2;01/03/2024;29/02/2024;2007;1
65dff5821c41b960f8a83a76;7685611;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;NO2;01/03/2024;29/02/2024;2007;8
65dff5821c41b960f8a83a77;7685623;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM2.5;01/03/2024;29/02/2024;2007;6001
65dff5821c41b960f8a83a78;7685667;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;O3;01/03/2024;29/02/2024;2007;7
65dff5821c41b960f8a83a79;7685676;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Ouest Ardèche;PM10;01/03/2024;29/02/2024;2007;5
65dff5a11c41b960f8a83a7a;7685182;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;NO2;27/02/2024;26/02/2024;2008;8
65dff5a11c41b960f8a83a7b;7685187;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;SO2;27/02/2024;26/02/2024;2008;1
65dff5a11c41b960f8a83a7c;7685207;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM10;27/02/2024;26/02/2024;2008;5
65dff5a11c41b960f8a83a7d;7685225;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM2.5;27/02/2024;26/02/2024;2008;6001
65dff5a11c41b960f8a83a7e;7685255;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;O3;27/02/2024;26/02/2024;2008;7
65dff5a11c41b960f8a83a7f;7685264;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;O3;28/02/2024;27/02/2024;2008;7
65dff5a11c41b960f8a83a80;7685274;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM2.5;28/02/2024;27/02/2024;2008;6001
65dff5a11c41b960f8a83a81;7685290;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;SO2;28/02/2024;27/02/2024;2008;1
65dff5a11c41b960f8a83a82;7685340;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM10;28/02/2024;27/02/2024;2008;5
65dff5a11c41b960f8a83a83;7685342;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;NO2;28/02/2024;27/02/2024;2008;8
65dff5a11c41b960f8a83a84;7685388;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;O3;29/02/2024;28/02/2024;2008;7
65dff5a11c41b960f8a83a85;7685436;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM10;29/02/2024;27/02/2024;2008;5
65dff5a11c41b960f8a83a86;7685485;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM2.5;29/02/2024;28/02/2024;2008;6001
65dff5a11c41b960f8a83a87;7685497;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;NO2;29/02/2024;27/02/2024;2008;8
65dff5a11c41b960f8a83a88;7685500;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;NO2;29/02/2024;28/02/2024;2008;8
65dff5a11c41b960f8a83a89;7685535;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM10;29/02/2024;28/02/2024;2008;5
65dff5a11c41b960f8a83a8a;7685536;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;O3;29/02/2024;27/02/2024;2008;7
65dff5a11c41b960f8a83a8b;7685544;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;SO2;29/02/2024;27/02/2024;2008;1
65dff5a11c41b960f8a83a8c;7685551;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;SO2;29/02/2024;28/02/2024;2008;1
65dff5a11c41b960f8a83a8d;7685577;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM2.5;29/02/2024;27/02/2024;2008;6001
65dff5a11c41b960f8a83a8e;7685590;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;NO2;01/03/2024;29/02/2024;2008;8
65dff5a11c41b960f8a83a8f;7685595;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;O3;01/03/2024;29/02/2024;2008;7
65dff5a11c41b960f8a83a90;7685632;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM10;01/03/2024;29/02/2024;2008;5
65dff5a11c41b960f8a83a91;7685652;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;SO2;01/03/2024;29/02/2024;2008;1
65dff5a11c41b960f8a83a92;7685675;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée de l'Arve;PM2.5;01/03/2024;29/02/2024;2008;6001
65dff5bd1c41b960f8a83a93;7685163;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM2.5;27/02/2024;26/02/2024;2009;6001
65dff5bd1c41b960f8a83a94;7685169;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;O3;27/02/2024;26/02/2024;2009;7
65dff5bd1c41b960f8a83a95;7685183;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM10;27/02/2024;26/02/2024;2009;5
65dff5bd1c41b960f8a83a96;7685213;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;NO2;27/02/2024;26/02/2024;2009;8
65dff5bd1c41b960f8a83a97;7685224;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;SO2;27/02/2024;26/02/2024;2009;1
65dff5bd1c41b960f8a83a98;7685272;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM10;28/02/2024;27/02/2024;2009;5
65dff5bd1c41b960f8a83a99;7685287;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;NO2;28/02/2024;27/02/2024;2009;8
65dff5bd1c41b960f8a83a9a;7685292;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;SO2;28/02/2024;27/02/2024;2009;1
65dff5bd1c41b960f8a83a9b;7685326;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;O3;28/02/2024;27/02/2024;2009;7
65dff5bd1c41b960f8a83a9c;7685343;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM2.5;28/02/2024;27/02/2024;2009;6001
65dff5bd1c41b960f8a83a9d;7685370;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;O3;29/02/2024;27/02/2024;2009;7
65dff5bd1c41b960f8a83a9e;7685377;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;NO2;29/02/2024;27/02/2024;2009;8
65dff5bd1c41b960f8a83a9f;7685429;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;O3;29/02/2024;28/02/2024;2009;7
65dff5bd1c41b960f8a83aa0;7685448;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;NO2;29/02/2024;28/02/2024;2009;8
65dff5bd1c41b960f8a83aa1;7685464;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM2.5;29/02/2024;28/02/2024;2009;6001
65dff5bd1c41b960f8a83aa2;7685475;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM10;29/02/2024;27/02/2024;2009;5
65dff5bd1c41b960f8a83aa3;7685482;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;SO2;29/02/2024;28/02/2024;2009;1
65dff5bd1c41b960f8a83aa4;7685498;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM2.5;29/02/2024;27/02/2024;2009;6001
65dff5bd1c41b960f8a83aa5;7685521;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM10;29/02/2024;28/02/2024;2009;5
65dff5bd1c41b960f8a83aa6;7685567;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;SO2;29/02/2024;27/02/2024;2009;1
65dff5bd1c41b960f8a83aa7;7685649;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;SO2;01/03/2024;29/02/2024;2009;1
65dff5bd1c41b960f8a83aa8;7685659;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;O3;01/03/2024;29/02/2024;2009;7
65dff5bd1c41b960f8a83aa9;7685666;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM2.5;01/03/2024;29/02/2024;2009;6001
65dff5bd1c41b960f8a83aaa;7685672;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;PM10;01/03/2024;29/02/2024;2009;5
65dff5bd1c41b960f8a83aab;7685677;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée du Rhône;NO2;01/03/2024;29/02/2024;2009;8
65dff5d91c41b960f8a83aac;7685176;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;NO2;27/02/2024;26/02/2024;2010;8
65dff5d91c41b960f8a83aad;7685180;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM2.5;27/02/2024;26/02/2024;2010;6001
65dff5d91c41b960f8a83aae;7685199;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM10;27/02/2024;26/02/2024;2010;5
65dff5d91c41b960f8a83aaf;7685205;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;O3;27/02/2024;26/02/2024;2010;7
65dff5d91c41b960f8a83ab0;7685245;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;SO2;27/02/2024;26/02/2024;2010;1
65dff5d91c41b960f8a83ab1;7685310;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;SO2;28/02/2024;27/02/2024;2010;1
65dff5d91c41b960f8a83ab2;7685312;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM10;28/02/2024;27/02/2024;2010;5
65dff5d91c41b960f8a83ab3;7685316;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM2.5;28/02/2024;27/02/2024;2010;6001
65dff5d91c41b960f8a83ab4;7685329;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;O3;28/02/2024;27/02/2024;2010;7
65dff5d91c41b960f8a83ab5;7685346;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;NO2;28/02/2024;27/02/2024;2010;8
65dff5d91c41b960f8a83ab6;7685401;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;SO2;29/02/2024;27/02/2024;2010;1
65dff5d91c41b960f8a83ab7;7685421;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;SO2;29/02/2024;28/02/2024;2010;1
65dff5d91c41b960f8a83ab8;7685449;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;O3;29/02/2024;27/02/2024;2010;7
65dff5d91c41b960f8a83ab9;7685486;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM10;29/02/2024;28/02/2024;2010;5
65dff5d91c41b960f8a83aba;7685489;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;NO2;29/02/2024;28/02/2024;2010;8
65dff5d91c41b960f8a83abb;7685504;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM2.5;29/02/2024;28/02/2024;2010;6001
65dff5d91c41b960f8a83abc;7685546;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM10;29/02/2024;27/02/2024;2010;5
65dff5d91c41b960f8a83abd;7685554;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;NO2;29/02/2024;27/02/2024;2010;8
65dff5d91c41b960f8a83abe;7685558;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM2.5;29/02/2024;27/02/2024;2010;6001
65dff5d91c41b960f8a83abf;7685566;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;O3;29/02/2024;28/02/2024;2010;7
65dff5d91c41b960f8a83ac0;7685586;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;O3;01/03/2024;29/02/2024;2010;7
65dff5d91c41b960f8a83ac1;7685642;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM2.5;01/03/2024;29/02/2024;2010;6001
65dff5d91c41b960f8a83ac2;7685664;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;PM10;01/03/2024;29/02/2024;2010;5
65dff5d91c41b960f8a83ac3;7685678;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;SO2;01/03/2024;29/02/2024;2010;1
65dff5d91c41b960f8a83ac4;7685683;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Vallée Maurienne Tarentaise;NO2;01/03/2024;29/02/2024;2010;8
65dff5f41c41b960f8a83ac5;7685221;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;SO2;27/02/2024;26/02/2024;2011;1
65dff5f41c41b960f8a83ac6;7685227;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;O3;27/02/2024;26/02/2024;2011;7
65dff5f41c41b960f8a83ac7;7685241;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;NO2;27/02/2024;26/02/2024;2011;8
65dff5f41c41b960f8a83ac8;7685254;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM2.5;27/02/2024;26/02/2024;2011;6001
65dff5f41c41b960f8a83ac9;7685256;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM10;27/02/2024;26/02/2024;2011;5
65dff5f41c41b960f8a83aca;7685270;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM2.5;28/02/2024;27/02/2024;2011;6001
65dff5f41c41b960f8a83acb;7685298;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;SO2;28/02/2024;27/02/2024;2011;1
65dff5f41c41b960f8a83acc;7685322;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;NO2;28/02/2024;27/02/2024;2011;8
65dff5f41c41b960f8a83acd;7685344;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;O3;28/02/2024;27/02/2024;2011;7
65dff5f41c41b960f8a83ace;7685367;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM10;28/02/2024;27/02/2024;2011;5
65dff5f41c41b960f8a83acf;7685371;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM2.5;29/02/2024;27/02/2024;2011;6001
65dff5f41c41b960f8a83ad0;7685428;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM10;29/02/2024;28/02/2024;2011;5
65dff5f41c41b960f8a83ad1;7685456;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;SO2;29/02/2024;27/02/2024;2011;1
65dff5f41c41b960f8a83ad2;7685465;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;O3;29/02/2024;28/02/2024;2011;7
65dff5f41c41b960f8a83ad3;7685472;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;NO2;29/02/2024;27/02/2024;2011;8
65dff5f41c41b960f8a83ad4;7685479;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;NO2;29/02/2024;28/02/2024;2011;8
65dff5f41c41b960f8a83ad5;7685494;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM2.5;29/02/2024;28/02/2024;2011;6001
65dff5f41c41b960f8a83ad6;7685524;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;O3;29/02/2024;27/02/2024;2011;7
65dff5f41c41b960f8a83ad7;7685549;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;SO2;29/02/2024;28/02/2024;2011;1
65dff5f41c41b960f8a83ad8;7685561;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM10;29/02/2024;27/02/2024;2011;5
65dff5f41c41b960f8a83ad9;7685594;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;NO2;01/03/2024;29/02/2024;2011;8
65dff5f41c41b960f8a83ada;7685617;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM10;01/03/2024;29/02/2024;2011;5
65dff5f41c41b960f8a83adb;7685618;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;PM2.5;01/03/2024;29/02/2024;2011;6001
65dff5f41c41b960f8a83adc;7685636;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;O3;01/03/2024;29/02/2024;2011;7
65dff5f41c41b960f8a83add;7685670;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone des Coteaux;SO2;01/03/2024;29/02/2024;2011;1
65dff60e1c41b960f8a83ade;7685181;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;SO2;27/02/2024;26/02/2024;2012;1
65dff60e1c41b960f8a83adf;7685197;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;O3;27/02/2024;26/02/2024;2012;7
65dff60e1c41b960f8a83ae0;7685211;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;NO2;27/02/2024;26/02/2024;2012;8
65dff60e1c41b960f8a83ae1;7685215;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;PM10;27/02/2024;26/02/2024;2012;5
65dff60e1c41b960f8a83ae2;7685257;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;PM2.5;27/02/2024;26/02/2024;2012;6001
65dff60e1c41b960f8a83ae3;7685293;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;PM10;28/02/2024;27/02/2024;2012;5
65dff60e1c41b960f8a83ae4;7685303;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;O3;28/02/2024;27/02/2024;2012;7
65dff60e1c41b960f8a83ae5;7685306;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;PM2.5;28/02/2024;27/02/2024;2012;6001
65dff60e1c41b960f8a83ae6;7685335;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;NO2;28/02/2024;27/02/2024;2012;8
65dff60e1c41b960f8a83ae7;7685361;84;2024/02/28 17:02:13.505+01;842024w9;PAS DE DEPASSEMENT;Zone urbaine des Pays de Savoie;SO2;28/02/2024;27/02/2024;2012;1
